type,id,size,wrappings
java,19378,19,1
java,19379,17,0
java,19380,26,1
java,19381,23,1
java,19382,30,1
java,19383,23,1
java,19384,26,1
java,19385,23,1
java,19386,17,0
java,19387,11,0
java,19388,9,0
java,53648,99,0
java,53649,11,0
java,53650,42,0
java,53651,99,0
java,53652,99,0
java,53653,18,0
java,53654,12,0
java,3004,10,0
java,3005,3,0
java,18240,8,0
java,18241,2,0
java,11231,7,0
java,12750,1,0
java,12751,1,0
java,12749,1,0
java,12745,3,0
java,12746,3,0
java,12747,1,0
java,12748,15,0
java,12752,8,3
java,12753,83,2
java,12754,12,0
java,17341,1,1
java,7144,9,0
java,9043,3,1
java,9044,3,0
java,9045,2,0
java,9046,10,0
java,4185,6,0
java,13308,7,0
java,12541,12,0
java,12542,12,0
java,12543,2,0
java,806,7,0
java,807,7,0
java,808,13,1
java,3049,33,2
java,17549,9,0
java,17550,9,0
java,17551,74,1
java,17552,74,1
java,17553,72,1
java,18816,34,0
java,18817,29,0
java,4186,6,0
java,18288,10,0
java,5765,5,0
java,5763,4,0
java,5764,4,0
java,5758,7,0
java,5759,7,0
java,5760,6,0
java,5761,7,1
java,5762,7,0
java,5766,7,0
java,5767,6,0
java,5768,5,0
java,5769,6,0
java,5770,6,0
java,19594,37,0
java,53163,19,1
java,9261,5,0
java,17737,2,0
java,17705,2,0
java,17695,2,0
java,17696,2,0
java,17697,2,0
java,17698,9,0
java,17699,7,0
java,17700,4,1
java,17701,13,1
java,17702,2,0
java,17703,9,0
java,17704,2,0
java,17706,20,0
java,17707,23,0
java,17708,2,0
java,17709,2,0
java,17710,2,0
java,17711,20,0
java,17712,6,1
java,17713,3,0
java,17714,18,3
java,17715,2,0
java,17716,4,0
java,17717,9,0
java,17718,6,0
java,17719,9,0
java,17720,2,0
java,17721,2,0
java,17722,28,1
java,17723,2,0
java,17724,2,0
java,17725,7,1
java,17726,11,2
java,17727,2,0
java,17728,2,0
java,17729,2,0
java,17730,11,0
java,17731,4,1
java,17732,4,1
java,17733,2,0
java,17734,3,0
java,17735,9,0
java,17736,2,0
java,17738,2,0
java,17739,26,1
java,17740,8,0
java,17741,2,0
java,17742,2,0
java,17748,2,0
java,17743,19,1
java,17744,11,1
java,17745,2,0
java,17746,7,0
java,17747,2,0
java,17749,6,0
java,5989,6,0
java,5990,14,1
java,5991,31,1
java,5992,2,0
java,5993,11,0
java,5994,15,1
java,5995,18,1
java,5996,65,0
java,5997,45,0
java,5998,65,0
java,5999,4,0
java,6000,6,1
java,6001,6,0
java,6002,13,0
java,6003,15,1
java,6004,4,0
java,6005,11,0
java,6006,6,0
java,6007,8,0
java,53036,5,0
java,53037,1,0
java,17544,16,1
java,51812,5,0
java,51807,47,0
java,51808,3,0
java,51809,39,0
java,51810,30,0
java,51811,36,0
java,51813,42,0
java,51814,17,0
java,18300,17,0
java,7402,4,0
java,17503,14,1
java,17504,13,1
java,17505,17,0
java,17506,14,1
java,17507,9,0
java,17508,18,1
java,17509,13,0
java,5254,14,0
java,1527,13,1
java,20593,6,1
java,53169,36,0
java,5280,23,1
java,5281,11,0
java,5287,8,0
java,5282,10,0
java,5283,9,0
java,5284,11,1
java,5285,28,0
java,5286,14,1
java,5288,4,0
java,5289,5,0
java,5290,11,0
java,5291,6,0
java,5292,15,1
java,5293,12,0
java,5294,17,2
java,5295,6,0
java,5296,8,0
java,5297,12,0
java,5317,14,0
java,5298,24,0
java,5299,12,0
java,5300,4,1
java,5301,10,0
java,5302,34,0
java,5303,17,1
java,5304,11,1
java,5305,10,0
java,5306,17,0
java,5307,24,3
java,5308,10,1
java,5309,8,0
java,5310,9,0
java,5311,21,2
java,5322,18,0
java,5312,11,1
java,5313,5,1
java,5314,12,1
java,5315,10,0
java,5316,28,0
java,5318,8,0
java,5319,8,1
java,5320,11,1
java,5321,20,0
java,5337,3,0
java,5323,22,1
java,5324,26,0
java,5325,5,0
java,5326,9,0
java,5327,19,1
java,5328,15,0
java,5329,12,1
java,5330,25,2
java,5331,11,2
java,5348,23,2
java,5332,15,0
java,5333,9,0
java,5334,15,1
java,5335,6,0
java,5336,22,0
java,5338,13,0
java,5339,10,0
java,5340,27,0
java,5341,10,1
java,5342,28,3
java,5343,8,1
java,5344,12,1
java,5345,14,0
java,5346,3,0
java,5347,15,0
java,5349,13,0
java,5350,8,0
java,5351,22,1
java,5352,22,2
java,5358,5,0
java,5353,7,1
java,5354,28,1
java,5355,11,1
java,5356,6,0
java,5357,10,0
java,5359,10,0
java,5360,7,1
java,5361,14,1
java,5362,14,2
java,5367,17,1
java,5363,24,1
java,5364,6,0
java,5365,23,1
java,5366,10,0
java,5368,14,2
java,5369,26,1
java,5370,33,1
java,5371,5,0
java,5372,8,0
java,5373,9,1
java,5374,2,0
java,5375,24,1
java,5376,11,0
java,5377,23,1
java,5378,10,0
java,5379,12,1
java,5380,11,0
java,5381,7,1
java,5382,11,1
java,5383,14,2
java,5384,32,0
java,5385,10,0
java,5386,14,0
java,5387,22,1
java,5388,4,1
java,5389,15,1
java,5390,19,1
java,5391,7,1
java,5392,12,1
java,5393,23,2
java,5394,7,0
java,5395,2,2
java,5396,14,0
java,5397,14,0
java,5398,7,0
java,5399,18,1
java,5400,20,0
java,5401,12,0
java,5402,12,0
java,5403,9,0
java,5404,6,1
java,5405,14,1
java,5406,12,0
java,5407,10,0
java,5408,11,1
java,5409,21,1
java,5410,9,0
java,5411,8,0
java,5412,16,1
java,5413,16,0
java,5414,15,2
java,5415,10,0
java,5421,9,0
java,5416,12,0
java,5417,13,0
java,5418,1,0
java,5419,21,1
java,5420,26,0
java,5422,17,1
java,5423,10,0
java,5424,17,0
java,5425,23,0
java,5426,12,0
java,5427,10,0
java,5428,15,1
java,5429,8,0
java,5430,15,1
java,5431,24,2
java,5432,18,1
java,5433,26,1
java,5434,12,0
java,5435,9,0
java,5436,5,0
java,5437,14,1
java,5438,30,0
java,5439,3,0
java,5440,23,2
java,5441,10,1
java,5442,14,0
java,5443,41,4
java,5444,20,0
java,5445,17,1
java,5446,8,1
java,5447,21,1
java,5448,7,0
java,5449,25,0
java,5450,21,1
java,5455,9,0
java,5451,13,0
java,5452,11,0
java,5453,6,1
java,5454,37,1
java,5456,17,1
java,5457,21,0
java,5458,2,0
java,5459,10,0
java,5460,8,2
java,5461,22,0
java,5462,9,0
java,5463,23,2
java,5464,20,0
java,5465,14,1
java,5466,10,0
java,5467,10,1
java,5468,6,0
java,5469,6,0
java,5470,6,0
java,5471,12,0
java,5472,16,0
java,5473,6,0
java,5474,17,0
java,5475,13,0
java,5495,11,0
java,5476,23,0
java,5477,24,3
java,5478,7,0
java,5479,9,0
java,5480,15,1
java,5481,10,0
java,5482,7,0
java,5483,6,0
java,5484,30,5
java,5485,19,1
java,5486,20,0
java,5487,22,0
java,5488,14,1
java,5489,20,1
java,5490,10,2
java,5491,11,0
java,5492,23,1
java,5493,9,1
java,5494,8,0
java,5496,10,0
java,5497,9,1
java,5498,3,0
java,5499,7,0
java,5504,25,0
java,5500,7,1
java,5501,9,0
java,5502,6,0
java,5503,40,1
java,5505,22,0
java,5506,14,0
java,5507,7,0
java,5508,9,0
java,5509,13,0
java,5510,5,0
java,5511,10,0
java,5512,3,0
java,5513,14,2
java,5514,23,0
java,5524,18,0
java,5515,16,1
java,5516,10,0
java,5517,32,0
java,5518,9,0
java,5519,9,0
java,5520,7,0
java,5521,11,0
java,5522,10,0
java,5523,9,0
java,5525,26,0
java,5526,11,1
java,5527,21,2
java,5528,11,0
java,5529,7,0
java,5530,14,1
java,5531,34,0
java,5532,18,1
java,5533,24,0
java,5534,9,0
java,5535,16,1
java,8439,12,0
java,8440,10,0
java,8441,12,0
java,8442,30,0
java,8443,24,2
java,8444,11,0
java,8445,47,3
java,8446,16,0
java,8447,12,0
java,8448,13,1
java,8449,18,0
java,8450,34,1
java,8451,9,0
java,8452,24,0
java,8453,13,0
java,8454,13,1
java,8455,11,0
java,8456,38,1
java,8457,17,0
java,8458,12,0
java,8459,9,0
java,8460,16,0
java,8461,16,0
java,8462,31,4
java,8463,12,0
java,8464,11,0
java,8465,40,1
java,8466,49,1
java,8467,34,0
java,8472,18,1
java,8468,12,0
java,8469,13,0
java,8470,46,3
java,8471,14,0
java,8482,38,0
java,8473,12,0
java,8474,40,1
java,8475,16,0
java,8476,40,1
java,8492,1,0
java,8477,41,2
java,8478,34,1
java,8479,19,1
java,8480,27,0
java,8481,11,0
java,8483,13,0
java,8484,49,4
java,8485,28,4
java,8486,56,1
java,8487,49,4
java,8488,38,0
java,8489,40,1
java,8490,11,0
java,8491,12,0
java,8493,40,1
java,8494,17,0
java,8495,10,0
java,8496,16,0
java,8497,25,0
java,8498,30,0
java,8499,16,0
java,8500,27,0
java,8501,40,1
java,8507,40,1
java,8502,18,1
java,8503,5,1
java,8504,6,0
java,8505,16,0
java,8506,7,0
java,8508,8,0
java,8509,15,0
java,8510,9,0
java,8511,38,1
java,8512,23,0
java,8513,13,0
java,8514,13,1
java,8515,16,0
java,8516,12,0
java,8517,23,1
java,8518,8,0
java,8519,23,0
java,8520,17,0
java,8521,12,0
java,16013,1,0
java,16128,4,0
java,16007,4,0
java,16005,10,0
java,16006,21,1
java,16008,7,0
java,16009,7,0
java,16010,2,0
java,16011,17,0
java,16012,12,0
java,16014,37,2
java,16015,5,0
java,16016,19,0
java,16017,8,0
java,16018,10,0
java,16019,9,0
java,16020,7,0
java,16021,5,0
java,16022,5,0
java,16023,8,0
java,16024,11,0
java,16025,13,0
java,16026,5,1
java,16027,10,0
java,16028,18,0
java,16029,2,1
java,16030,8,0
java,16031,19,0
java,16032,11,0
java,16033,7,0
java,16034,19,2
java,16035,9,0
java,16036,15,0
java,16037,21,1
java,16047,10,0
java,16038,20,1
java,16039,8,0
java,16040,8,0
java,16041,4,0
java,16042,9,0
java,16043,5,0
java,16044,13,0
java,16045,5,0
java,16046,25,1
java,16059,24,0
java,16048,15,0
java,16049,12,0
java,16050,15,0
java,16051,13,0
java,16052,8,0
java,16053,4,0
java,16054,9,0
java,16055,8,0
java,16056,8,0
java,16057,3,0
java,16058,21,0
java,16060,4,0
java,16061,10,0
java,16062,16,1
java,16063,2,0
java,16064,2,0
java,16065,11,0
java,16066,13,0
java,16067,11,0
java,16068,19,0
java,16069,11,0
java,16070,8,0
java,16071,9,0
java,16072,13,0
java,16073,3,0
java,16074,2,0
java,16075,2,0
java,16076,4,0
java,16077,4,0
java,16078,3,0
java,16079,18,0
java,16080,38,0
java,16081,16,0
java,16082,5,2
java,16083,7,0
java,16084,23,0
java,16085,14,0
java,16086,9,0
java,16087,29,0
java,16088,37,0
java,16089,10,0
java,16090,6,0
java,16091,8,0
java,16092,17,0
java,16093,11,0
java,16094,5,0
java,16095,13,0
java,16096,11,0
java,16097,5,0
java,16098,8,0
java,16099,14,0
java,16100,6,0
java,16101,4,1
java,16139,4,0
java,16102,13,0
java,16103,7,0
java,16104,8,0
java,16105,12,0
java,16106,12,0
java,16117,5,0
java,16107,44,0
java,16108,3,0
java,16109,8,0
java,16110,15,0
java,16115,16,0
java,16111,11,0
java,16112,10,0
java,16113,16,0
java,16114,10,0
java,16116,1,0
java,16118,14,0
java,16119,10,0
java,16120,8,0
java,16121,11,0
java,16127,8,0
java,16122,9,0
java,16123,11,0
java,16124,14,3
java,16125,4,0
java,16126,3,0
java,16129,6,0
java,16130,5,0
java,16131,19,0
java,16132,7,0
java,16133,12,0
java,16171,6,0
java,16134,9,0
java,16135,20,0
java,16136,5,0
java,16137,6,0
java,16138,8,0
java,16140,11,0
java,16141,1,0
java,16142,10,0
java,16143,9,0
java,16144,5,0
java,16160,21,0
java,16145,7,0
java,16146,4,0
java,16147,1,0
java,16148,9,0
java,16149,12,0
java,16150,9,0
java,16151,8,0
java,16152,17,1
java,16153,9,0
java,16154,8,0
java,16155,9,0
java,16156,10,0
java,16157,9,0
java,16158,7,0
java,16159,8,0
java,16161,4,0
java,16162,13,0
java,16163,6,0
java,16164,12,0
java,16165,7,0
java,16166,7,0
java,16167,9,0
java,16168,11,0
java,16169,6,0
java,16170,5,0
java,16172,6,0
java,16173,4,0
java,16174,7,0
java,16175,7,0
java,16176,2,0
java,16177,7,0
java,16178,11,0
java,16179,11,0
java,16180,8,0
java,16181,5,0
java,16182,9,0
java,16183,12,0
java,16184,3,0
java,16185,4,0
java,16186,7,0
java,16187,8,0
java,16188,10,0
java,16189,9,0
java,16190,13,0
java,16196,7,0
java,16191,8,0
java,16192,11,0
java,16193,3,0
java,16194,10,0
java,16195,15,0
java,16197,14,0
java,16198,8,0
java,16199,9,0
java,16200,22,1
java,16242,4,0
java,16201,5,0
java,16202,5,0
java,16203,5,0
java,16204,10,0
java,16205,18,0
java,16206,33,1
java,16207,42,2
java,16208,11,0
java,16209,10,0
java,16210,7,0
java,16279,3,0
java,16211,5,0
java,16212,7,0
java,16213,5,0
java,16214,3,0
java,16215,5,0
java,16216,4,0
java,16217,7,0
java,16218,5,0
java,16219,9,0
java,16220,4,0
java,16221,13,0
java,16222,10,0
java,16223,6,0
java,16224,16,0
java,16225,7,0
java,16230,8,0
java,16226,12,0
java,16227,8,0
java,16228,15,0
java,16229,11,0
java,16231,17,0
java,16232,8,0
java,16233,5,0
java,16234,18,1
java,16235,3,0
java,16236,4,0
java,16237,16,0
java,16238,8,0
java,16239,9,0
java,16240,9,0
java,16241,19,0
java,16243,6,0
java,16244,3,0
java,16245,6,0
java,16246,6,0
java,16247,3,0
java,16248,6,0
java,16249,10,0
java,16250,12,0
java,16251,7,0
java,16252,8,0
java,16253,2,0
java,16254,7,0
java,16255,2,0
java,16256,17,0
java,16257,5,0
java,16258,8,0
java,16387,4,0
java,16259,10,0
java,16260,3,0
java,16261,15,0
java,16262,20,1
java,16263,9,0
java,16394,3,0
java,16264,9,0
java,16265,2,0
java,16266,13,0
java,16267,13,1
java,16268,33,1
java,16269,16,1
java,16270,6,0
java,16271,9,0
java,16272,4,0
java,16273,8,0
java,16274,8,0
java,16275,5,0
java,16276,4,0
java,16277,11,0
java,16278,8,0
java,16280,12,0
java,16281,11,0
java,16282,12,0
java,16283,33,1
java,16309,8,0
java,16284,2,0
java,16285,6,0
java,16286,8,0
java,16287,33,0
java,16288,9,0
java,16289,12,0
java,16290,3,0
java,16291,14,0
java,16292,22,1
java,16293,78,0
java,16294,11,0
java,16295,7,0
java,16296,7,0
java,16297,13,0
java,16298,9,0
java,16299,9,0
java,16300,10,0
java,16301,6,0
java,16302,6,0
java,16303,18,0
java,16304,7,1
java,16305,8,0
java,16306,9,0
java,16307,6,0
java,16308,3,0
java,16310,9,0
java,16311,33,1
java,16312,14,0
java,16313,14,3
java,16314,13,2
java,16315,26,0
java,16316,12,0
java,16317,13,0
java,16318,13,0
java,16319,3,0
java,16320,8,0
java,16321,3,0
java,16322,9,0
java,16323,19,0
java,16324,3,0
java,16325,13,0
java,16326,8,0
java,16327,7,0
java,16328,9,0
java,16338,11,0
java,16329,10,1
java,16330,4,0
java,16331,9,0
java,16332,8,0
java,16344,4,0
java,16333,11,0
java,16334,3,0
java,16335,7,0
java,16336,17,0
java,16337,15,0
java,16339,12,0
java,16340,7,0
java,16341,11,0
java,16342,12,0
java,16343,13,0
java,16345,8,0
java,16346,5,0
java,16347,6,0
java,16348,31,0
java,16349,8,0
java,16350,7,0
java,16351,8,0
java,16352,7,0
java,16353,9,0
java,16354,13,0
java,16355,6,0
java,16356,6,0
java,16357,6,0
java,16358,13,0
java,16359,1,0
java,16360,11,0
java,16361,9,0
java,16362,2,0
java,16363,8,0
java,16364,12,0
java,16365,12,0
java,16366,6,0
java,16367,10,0
java,16368,9,0
java,16369,12,1
java,16386,16,0
java,16370,16,0
java,16371,9,0
java,16372,29,1
java,16373,23,0
java,16374,10,0
java,16380,5,0
java,16375,10,0
java,16376,8,0
java,16377,8,0
java,16378,10,0
java,16379,12,0
java,16381,12,0
java,16382,11,0
java,16383,10,0
java,16384,10,0
java,16385,9,0
java,16388,7,0
java,16389,7,0
java,16390,8,0
java,16391,5,0
java,16392,3,0
java,16393,12,0
java,16395,8,0
java,16396,8,0
java,16397,22,1
java,16398,4,0
java,16399,8,0
java,16400,18,0
java,16401,7,0
java,16402,11,0
java,16403,6,0
java,16404,6,0
java,16405,6,0
java,16406,5,0
java,16407,3,0
java,16408,2,0
java,16409,14,0
java,16410,3,0
java,16411,18,1
java,16412,6,0
java,16413,21,0
java,16414,1,0
java,16415,9,0
java,16416,7,0
java,16417,10,0
java,16418,8,0
java,16419,5,0
java,16420,9,2
java,16421,15,0
java,16422,6,0
java,16423,11,0
java,16424,10,0
java,16425,4,0
java,16426,2,0
java,16427,7,0
java,16428,11,0
java,16429,37,2
java,16430,16,0
java,16431,7,0
java,16432,5,0
java,16433,8,0
java,16434,12,0
java,16435,8,0
java,16436,16,0
java,16437,13,0
java,16438,6,0
java,16439,13,0
java,16440,7,0
java,16441,10,0
java,16442,14,0
java,16443,5,0
java,16444,8,0
java,16445,11,0
java,16446,4,0
java,16447,13,0
java,16448,21,1
java,16449,10,0
java,16450,12,2
java,16451,19,0
java,16452,6,0
java,16453,10,0
java,16454,5,0
java,16455,5,0
java,16456,17,1
java,16457,5,0
java,16458,5,0
java,16459,8,0
java,16460,7,0
java,16461,13,0
java,16462,6,0
java,16463,7,0
java,16464,10,0
java,16465,11,0
java,16466,7,0
java,16467,5,0
java,16468,7,0
java,16469,11,0
java,16470,4,0
java,16471,8,0
java,16472,5,0
java,16473,8,0
java,16474,11,0
java,16475,18,0
java,16476,6,0
java,16477,11,0
java,16478,8,0
java,16479,6,0
java,16506,3,0
java,16480,9,0
java,16481,5,0
java,16482,9,0
java,16483,2,0
java,16484,7,0
java,16485,5,0
java,16486,12,0
java,16487,15,1
java,16488,5,0
java,16489,31,0
java,16490,14,0
java,16491,3,0
java,16492,20,0
java,16493,5,0
java,16494,1,0
java,16495,11,0
java,16496,8,0
java,16497,11,0
java,16498,7,0
java,16499,11,0
java,16500,3,0
java,16501,8,0
java,16502,11,0
java,16503,11,0
java,16504,10,0
java,16505,8,0
java,16507,6,0
java,16508,11,0
java,16509,8,0
java,16510,6,0
java,16511,6,0
java,16512,19,3
java,16513,5,0
java,16514,12,0
java,16515,4,0
java,16516,8,0
java,16527,13,0
java,16517,7,0
java,16518,6,0
java,16519,8,0
java,16520,10,0
java,16526,8,0
java,16521,10,0
java,16522,4,1
java,16523,15,0
java,16524,7,0
java,16525,14,1
java,16528,5,1
java,16529,4,0
java,16530,11,0
java,16531,11,0
java,16532,14,3
java,16533,12,0
java,16534,12,0
java,16535,1,0
java,16536,12,0
java,16537,9,1
java,16538,9,0
java,16539,5,0
java,16540,5,0
java,16541,12,0
java,16542,10,0
java,16543,8,0
java,16544,5,0
java,16545,8,0
java,16546,10,0
java,16547,17,0
java,16548,19,0
java,16549,15,0
java,16550,8,0
java,16551,11,0
java,16552,8,0
java,16553,13,0
java,16554,8,0
java,16555,9,0
java,16556,5,0
java,16557,9,0
java,16558,25,0
java,16559,10,0
java,16560,7,0
java,16561,3,0
java,16562,5,1
java,16563,4,0
java,16564,25,0
java,16565,8,0
java,16566,10,0
java,16567,27,0
java,16568,12,0
java,16569,15,0
java,414,13,2
java,415,6,1
java,416,7,1
java,12235,8,1
java,12236,16,0
java,12237,31,1
java,12238,18,0
java,16955,15,0
java,13100,16,1
java,20206,11,1
java,20207,11,1
java,20208,9,2
java,20209,34,2
java,9745,17,1
java,9746,4,0
java,9747,9,0
java,17230,11,1
java,190,2,0
java,12906,1,0
java,18891,47,1
java,18892,14,0
java,18893,69,2
java,18894,27,0
java,12893,2,0
java,12894,34,1
java,12905,24,1
java,51805,2,0
java,51806,9,1
java,9687,3,0
java,8895,35,3
java,5619,20,1
java,7130,25,1
java,7131,25,1
java,9938,17,1
java,9939,17,1
java,9940,19,0
java,9941,8,0
java,9942,11,0
java,9943,13,0
java,9944,8,0
java,9945,20,0
java,9946,20,0
java,9957,13,0
java,9947,27,0
java,9948,13,0
java,9949,19,0
java,9950,18,1
java,9951,5,0
java,9952,17,1
java,9953,26,1
java,9954,17,1
java,9955,3,0
java,9956,30,0
java,14266,26,1
java,20082,21,0
java,20083,26,1
java,20084,22,0
java,20085,22,1
java,1082,3,0
java,3211,5,0
java,3212,8,0
java,3213,8,0
java,3214,11,0
java,3215,19,0
java,3216,19,0
java,3217,16,2
java,3218,6,0
java,19253,13,1
java,7770,2,1
java,10139,43,1
java,10140,40,1
java,10141,8,0
java,10142,22,1
java,10143,40,1
java,10144,12,0
java,10145,61,1
java,8320,3,0
java,3526,20,0
java,3527,21,1
java,7812,27,0
java,53044,3,0
java,8759,2,0
java,9708,2,0
java,9709,2,0
java,53596,29,1
java,53597,18,1
java,4684,18,0
java,9682,67,2
java,9683,10,1
java,11557,9,0
java,14238,31,1
java,52745,47,0
java,52746,13,1
java,52751,55,0
java,52747,7,0
java,52748,33,0
java,52749,35,0
java,52750,47,0
java,52752,4,0
java,52753,8,0
java,52754,8,0
java,52755,5,0
java,52756,39,0
java,52757,22,0
java,52758,6,0
java,52759,47,0
java,52760,7,0
java,52761,2,0
java,52762,53,0
java,52763,52,0
java,52764,53,3
java,52765,4,2
java,52766,49,0
java,52767,36,0
java,52768,7,0
java,52769,6,0
java,52770,56,0
java,17906,9,1
java,17907,2,0
java,17908,7,1
java,17909,13,0
java,17910,17,0
java,17911,16,0
java,17215,16,0
java,17216,94,1
java,17217,28,1
java,17218,48,3
java,17547,2,0
java,18295,5,0
java,765,16,0
java,766,10,0
java,50613,58,3
java,50614,57,3
java,50625,1,0
java,50626,1,0
java,50627,57,3
java,50628,2,0
java,50634,2,0
java,50670,2,0
java,50615,8,0
java,50616,38,1
java,50617,3,0
java,50618,20,0
java,50619,20,2
java,50620,18,3
java,50621,2,0
java,50622,32,1
java,50623,24,3
java,50624,1,1
java,50629,53,5
java,50630,39,2
java,50631,63,2
java,50632,38,1
java,50633,7,3
java,50635,18,3
java,50636,10,2
java,50637,11,0
java,50638,3,0
java,50639,2,0
java,50640,36,0
java,50641,3,1
java,50642,43,2
java,50643,5,1
java,50644,57,3
java,50645,11,0
java,50646,21,2
java,50647,2,0
java,50648,3,0
java,50649,39,0
java,50650,40,0
java,50651,37,0
java,50652,3,0
java,50653,28,0
java,50654,30,0
java,50655,36,0
java,50656,36,0
java,50657,2,0
java,50658,20,2
java,50659,10,4
java,50660,9,0
java,50661,1,0
java,50662,13,0
java,50663,2,0
java,50664,6,1
java,50665,4,0
java,50666,2,0
java,50667,51,3
java,50668,21,0
java,50669,2,0
java,50671,37,0
java,50672,11,0
java,11925,60,0
java,11913,60,0
java,11897,32,3
java,11898,2,0
java,11899,12,0
java,11900,55,2
java,11901,12,0
java,11914,93,0
java,11902,44,0
java,11903,115,2
java,11904,8,0
java,11905,11,0
java,11906,93,0
java,11907,60,0
java,11908,7,2
java,11909,99,0
java,11910,9,0
java,11911,14,1
java,11912,43,0
java,11915,60,1
java,11916,11,0
java,11917,26,0
java,11918,15,0
java,11919,13,0
java,11920,14,0
java,11921,45,0
java,11922,11,0
java,11923,17,0
java,11924,10,0
java,11926,37,0
java,11927,93,0
java,3407,3,0
java,3408,4,0
java,3409,14,1
java,11465,6,0
java,1808,2,0
java,13331,18,1
java,13332,16,0
java,18074,39,0
java,18075,4,0
java,18076,39,0
java,18077,13,0
java,18078,16,0
java,18079,13,0
java,18080,13,0
java,18081,13,0
java,18082,13,0
java,18083,37,0
java,18084,13,0
java,18085,45,1
java,18086,13,0
java,18087,60,1
java,18088,17,0
java,18089,13,0
java,18090,13,0
java,18091,11,0
java,18092,13,0
java,18093,13,0
java,18094,13,0
java,18095,2,0
java,18096,62,1
java,18097,56,0
java,18098,19,0
java,18099,13,0
java,18100,13,0
java,18101,64,1
java,18102,64,0
java,18103,13,0
java,18104,64,1
java,18105,13,0
java,18106,63,1
java,18107,59,1
java,13680,23,2
java,13681,15,0
java,13682,6,0
java,13683,8,0
java,13684,16,1
java,13685,13,2
java,13686,23,2
java,13687,23,2
java,13688,6,1
java,13689,5,0
java,13690,13,1
java,13691,10,1
java,13692,4,0
java,18863,41,1
java,18864,3,1
java,18865,12,1
java,18866,10,1
java,18867,30,3
java,18868,10,1
java,18869,2,0
java,18870,7,1
java,18871,10,1
java,18872,10,1
java,18873,1,0
java,18874,3,0
java,18875,3,0
java,18876,10,1
java,18250,32,1
java,17546,65,0
java,5936,40,1
java,5937,13,1
java,5938,58,1
java,5939,42,0
java,5940,8,0
java,5941,39,1
java,1285,33,0
java,1286,2,0
java,1287,33,0
java,1288,1,0
java,1289,4,0
java,1290,42,0
java,1291,79,2
java,1292,33,0
java,1293,79,2
java,1294,5,0
java,1295,11,0
java,1296,25,0
java,1297,27,0
java,1298,33,0
java,1299,42,0
java,1300,27,0
java,1301,12,0
java,1302,5,0
java,3666,42,4
java,13296,30,1
java,13307,24,1
java,9667,2,1
java,9674,1,0
java,9665,2,0
java,9658,3,0
java,9659,4,1
java,9666,3,0
java,9660,2,0
java,9661,4,1
java,9662,5,1
java,9663,2,0
java,9664,5,1
java,9668,1,0
java,9669,4,1
java,9670,2,1
java,9671,2,0
java,9672,4,1
java,9673,2,0
java,2720,19,0
java,2721,20,0
java,2836,6,2
java,2837,2,0
java,2838,3,0
java,2839,6,1
java,2840,2,0
java,2841,2,0
java,3280,77,0
java,15475,36,1
java,15476,2,0
java,1975,3,0
java,1960,10,1
java,1961,5,1
java,1962,8,0
java,1963,3,0
java,1964,13,0
java,1965,22,0
java,1966,24,0
java,1967,2,1
java,1968,1,0
java,1969,1,0
java,1976,1,0
java,1970,14,0
java,1971,3,0
java,1972,3,0
java,1973,11,0
java,1974,14,0
java,1977,16,0
java,1978,2,1
java,824,54,1
java,825,12,0
java,826,16,0
java,827,7,0
java,828,74,0
java,829,98,2
java,830,8,2
java,831,97,1
java,832,5,0
java,50583,5,0
java,50584,2,0
java,50585,4,0
java,50586,1,0
java,50587,8,0
java,50588,11,0
java,50589,7,0
java,50590,4,0
java,2170,14,0
java,2171,11,0
java,13394,3,0
java,13400,3,0
java,13393,42,0
java,13395,7,0
java,13396,37,0
java,13397,38,0
java,13398,5,0
java,13399,3,1
java,13401,43,0
java,13402,37,0
java,13403,45,2
java,52113,36,1
java,15880,14,0
java,1753,3,0
java,1752,5,1
java,1754,9,1
java,1755,1,1
java,1756,1,0
java,6319,14,0
java,6320,15,1
java,6321,14,0
java,15870,27,0
java,9699,19,0
java,209,1,0
java,210,5,1
java,211,1,0
java,212,6,0
java,213,3,0
java,214,5,0
java,215,61,1
java,216,11,0
java,217,7,1
java,19595,1,0
java,1804,7,0
java,16004,52,5
java,15966,14,0
java,15967,14,0
java,15968,1,0
java,15969,14,0
java,51760,9,0
java,51761,9,0
java,51762,9,0
java,9154,13,0
java,52633,14,0
java,52634,3,0
java,3043,9,0
java,9271,23,0
java,1870,57,0
java,1871,33,0
java,3048,18,0
java,20521,37,0
java,20522,1,0
java,9714,2,0
java,9715,11,0
java,9716,9,0
java,9717,3,1
java,9718,22,1
java,10298,41,1
java,10299,15,0
java,10300,12,0
java,10301,13,2
java,10302,10,0
java,10303,14,0
java,10304,14,0
java,10305,19,0
java,10306,12,0
java,10307,22,0
java,10308,30,0
java,10309,13,0
java,10310,12,0
java,10311,51,4
java,10312,37,0
java,15997,1,0
java,15985,2,1
java,15986,2,0
java,15987,5,0
java,15988,1,0
java,15995,1,0
java,15996,5,0
java,15984,2,0
java,15989,4,0
java,15990,2,0
java,15991,4,1
java,15992,3,1
java,15993,4,0
java,15994,7,0
java,9742,5,0
java,20614,17,0
java,20615,1,0
java,20616,74,1
java,13342,69,0
java,13337,4,1
java,13338,57,0
java,13339,51,0
java,13340,4,0
java,13341,7,0
java,13343,38,0
